 
    Time(hr),     Qbreach,    Qspill,    zs_upstr, zs_downstr, zb_breach, B_bottom,    B_top,  Areabreach, Brchsideslope, Vol_watout, USSedRate, DSSedRate 
     0.28049   4766.89258      0.00000    12.9151     1.0411    -2.5000    35.2133    72.8454   461.4698     1.0576    2049563.250    0.00000   52.37044
     0.28188   4792.37842      0.00000    12.9080     1.0444    -2.5000    35.4984    73.1304   464.1395     1.0576    2073467.875    0.00000   52.30202
     0.28326   4817.76270      0.00000    12.9008     1.0477    -2.5000    35.7830    73.4151   466.8011     1.0576    2097499.750    0.00000   52.23410
     0.28465   4843.04492      0.00000    12.8936     1.0510    -2.5000    36.0674    73.6995   469.4546     1.0576    2121658.500    0.00000   52.16668
     0.28604   4868.22559      0.00000    12.8863     1.0543    -2.5000    36.3513    73.9834   472.1000     1.0576    2145942.250    0.00000   52.09974
     0.28743   4893.30420      0.00000    12.8791     1.0575    -2.5000    36.6349    74.2670   474.7372     1.0576    2170353.000    0.00000   52.03328
     0.28882   4918.28223      0.00000    12.8717     1.0608    -2.5000    36.9182    74.5502   477.3663     1.0576    2194889.250    0.00000   51.96732
     0.29021   4943.15771      0.00000    12.8643     1.0640    -2.5000    37.2010    74.8331   479.9874     1.0576    2219548.750    0.00000   51.90180
     0.29160   4967.93262      0.00000    12.8569     1.0672    -2.5000    37.4836    75.1157   482.6004     1.0576    2244332.500    0.00000   51.83669
     0.29299   4992.60498      0.00000    12.8494     1.0704    -2.5000    37.7657    75.3978   485.2053     1.0576    2269240.000    0.00000   51.77205
     0.29438   5017.17578      0.00000    12.8419     1.0735    -2.5000    38.0475    75.6796   487.8021     1.0576    2294270.750    0.00000   51.70780
     0.29576   5041.64551      0.00000    12.8344     1.0767    -2.5000    38.3290    75.9611   490.3908     1.0576    2319424.000    0.00000   51.64399
     0.29715   5066.01270      0.00000    12.8267     1.0798    -2.5000    38.6101    76.2422   492.9715     1.0576    2344699.250    0.00000   51.58055
     0.29854   5090.28027      0.00000    12.8191     1.0829    -2.5000    38.8909    76.5230   495.5443     1.0576    2370096.250    0.00000   51.51752
     0.29993   5114.44434      0.00000    12.8114     1.0860    -2.5000    39.1713    76.8034   498.1089     1.0576    2395614.000    0.00000   51.45485
     0.30132   5138.50488      0.00000    12.8037     1.0890    -2.5000    39.4514    77.0835   500.6653     1.0576    2421252.500    0.00000   51.39253
     0.30271   5162.46582      0.00000    12.7959     1.0921    -2.5000    39.7312    77.3633   503.2137     1.0576    2447011.000    0.00000   51.33062
     0.30410   5186.32373      0.00000    12.7880     1.0951    -2.5000    40.0106    77.6427   505.7541     1.0576    2472889.000    0.00000   51.26903
     0.30549   5210.08105      0.00000    12.7802     1.0981    -2.5000    40.2897    77.9218   508.2864     1.0576    2498885.750    0.00000   51.20778
     0.30687   5233.73438      0.00000    12.7722     1.1011    -2.5000    40.5684    78.2005   510.8107     1.0576    2525001.250    0.00000   51.14687
     0.30826   5257.28711      0.00000    12.7643     1.1041    -2.5000    40.8468    78.4789   513.3269     1.0576    2551234.750    0.00000   51.08628
     0.30965   5280.73779      0.00000    12.7563     1.1070    -2.5000    41.1249    78.7570   515.8351     1.0576    2577585.500    0.00000   51.02602
     0.31104   5304.08594      0.00000    12.7482     1.1100    -2.5000    41.4027    79.0348   518.3352     1.0576    2604053.750    0.00000   50.96607
     0.31243   5327.33301      0.00000    12.7401     1.1129    -2.5000    41.6801    79.3122   520.8273     1.0576    2630638.000    0.00000   50.90642
     0.31382   5350.47754      0.00000    12.7320     1.1158    -2.5000    41.9573    79.5894   523.3113     1.0576    2657338.250    0.00000   50.84708
     0.31521   5373.51855      0.00000    12.7238     1.1186    -2.5000    42.2341    79.8661   525.7872     1.0576    2684154.000    0.00000   50.78799
     0.31660   5396.45850      0.00000    12.7156     1.1215    -2.5000    42.5105    80.1426   528.2552     1.0576    2711084.750    0.00000   50.72919
     0.31799   5419.29443      0.00000    12.7073     1.1244    -2.5000    42.7867    80.4188   530.7150     1.0576    2738129.750    0.00000   50.67065
     0.31938   5442.02881      0.00000    12.6990     1.1272    -2.5000    43.0625    80.6946   533.1668     1.0576    2765288.750    0.00000   50.61242
     0.32076   5464.66162      0.00000    12.6906     1.1300    -2.5000    43.3380    80.9701   535.6105     1.0576    2792561.250    0.00000   50.55444
     0.32215   5487.18945      0.00000    12.6822     1.1328    -2.5000    43.6132    81.2453   538.0461     1.0576    2819946.250    0.00000   50.49668
     0.32354   5509.61523      0.00000    12.6737     1.1356    -2.5000    43.8881    81.5202   540.4737     1.0576    2847443.750    0.00000   50.43917
     0.32493   5531.93896      0.00000    12.6652     1.1383    -2.5000    44.1627    81.7948   542.8932     1.0576    2875053.500    0.00000   50.38194
     0.32632   5554.15771      0.00000    12.6567     1.1411    -2.5000    44.4370    82.0691   545.3045     1.0576    2902774.250    0.00000   50.32490
     0.32771   5576.27539      0.00000    12.6481     1.1438    -2.5000    44.7109    82.3430   547.7078     1.0576    2930606.000    0.00000   50.26812
     0.32910   5598.28809      0.00000    12.6394     1.1465    -2.5000    44.9846    82.6167   550.1030     1.0576    2958548.000    0.00000   50.21154
     0.33049   5620.19824      0.00000    12.6308     1.1492    -2.5000    45.2579    82.8900   552.4900     1.0576    2986599.750    0.00000   50.15521
     0.33187   5642.00537      0.00000    12.6220     1.1519    -2.5000    45.5309    83.1630   554.8690     1.0576    3014761.000    0.00000   50.09906
     0.33326   5663.70850      0.00000    12.6133     1.1545    -2.5000    45.8037    83.4358   557.2399     1.0576    3043030.500    0.00000   50.04312
     0.33465   5685.30762      0.00000    12.6045     1.1572    -2.5000    46.0761    83.7082   559.6026     1.0576    3071408.500    0.00000   49.98739
     0.33604   5706.80371      0.00000    12.5956     1.1598    -2.5000    46.3482    83.9803   561.9572     1.0576    3099894.250    0.00000   49.93188
     0.33743   5728.19434      0.00000    12.5867     1.1624    -2.5000    46.6200    84.2521   564.3036     1.0576    3128487.000    0.00000   49.87651
     0.33882   5749.48340      0.00000    12.5777     1.1650    -2.5000    46.8916    84.5237   566.6419     1.0576    3157186.500    0.00000   49.82137
     0.34021   5770.66602      0.00000    12.5687     1.1675    -2.5000    47.1628    84.7949   568.9720     1.0576    3185992.000    0.00000   49.76638
     0.34160   5791.74512      0.00000    12.5597     1.1701    -2.5000    47.4337    85.0658   571.2939     1.0576    3214903.250    0.00000   49.71160
     0.34299   5812.72021      0.00000    12.5506     1.1726    -2.5000    47.7043    85.3364   573.6077     1.0576    3243919.500    0.00000   49.65698
     0.34438   5833.58789      0.00000    12.5415     1.1752    -2.5000    47.9746    85.6067   575.9131     1.0576    3273040.750    0.00000   49.60251
     0.34576   5854.35352      0.00000    12.5323     1.1777    -2.5000    48.2447    85.8768   578.2106     1.0576    3302265.750    0.00000   49.54821
     0.34715   5875.01367      0.00000    12.5231     1.1802    -2.5000    48.5144    86.1465   580.4998     1.0576    3331594.500    0.00000   49.49407
     0.34854   5895.56934      0.00000    12.5138     1.1826    -2.5000    48.7838    86.4159   582.7808     1.0576    3361026.000    0.00000   49.44010
     0.34993   5916.01855      0.00000    12.5045     1.1851    -2.5000    49.0530    86.6851   585.0535     1.0576    3390560.250    0.00000   49.38625
     0.35132   5936.36475      0.00000    12.4952     1.1875    -2.5000    49.3218    86.9539   587.3179     1.0576    3420196.250    0.00000   49.33262
     0.35271   5956.60449      0.00000    12.4858     1.1900    -2.5000    49.5904    87.2225   589.5743     1.0576    3449933.750    0.00000   49.27905
     0.35410   5976.73975      0.00000    12.4764     1.1924    -2.5000    49.8587    87.4908   591.8224     1.0576    3479771.250    0.00000   49.22566
     0.35549   5996.76758      0.00000    12.4669     1.1948    -2.5000    50.1266    87.7587   594.0621     1.0576    3509711.000    0.00000   49.17240
     0.35688   6016.69043      0.00000    12.4573     1.1972    -2.5000    50.3943    88.0264   596.2937     1.0576    3539749.250    0.00000   49.11927
     0.35826   6036.50684      0.00000    12.4478     1.1995    -2.5000    50.6617    88.2938   598.5168     1.0576    3569886.750    0.00000   49.06626
     0.35965   6056.21777      0.00000    12.4381     1.2019    -2.5000    50.9288    88.5609   600.7319     1.0576    3600124.000    0.00000   49.01337
     0.36104   6075.82324      0.00000    12.4285     1.2042    -2.5000    51.1957    88.8278   602.9385     1.0576    3630459.000    0.00000   48.96062
     0.36243   6095.31934      0.00000    12.4188     1.2065    -2.5000    51.4622    89.0943   605.1368     1.0576    3660891.750    0.00000   48.90796
     0.36382   6114.71240      0.00000    12.4090     1.2088    -2.5000    51.7284    89.3605   607.3267     1.0576    3691421.750    0.00000   48.85546
     0.36521   6133.99756      0.00000    12.3992     1.2111    -2.5000    51.9944    89.6265   609.5084     1.0576    3722048.250    0.00000   48.80303
     0.36660   6153.17480      0.00000    12.3894     1.2134    -2.5000    52.2601    89.8922   611.6817     1.0576    3752771.250    0.00000   48.75071
     0.36799   6172.24805      0.00000    12.3795     1.2156    -2.5000    52.5255    90.1576   613.8467     1.0576    3783589.500    0.00000   48.69854
     0.36937   6191.20996      0.00000    12.3695     1.2179    -2.5000    52.7906    90.4227   616.0032     1.0576    3814502.750    0.00000   48.64640
     0.37076   6210.06934      0.00000    12.3596     1.2201    -2.5000    53.0554    90.6875   618.1514     1.0576    3845510.750    0.00000   48.59445
     0.37215   6228.81934      0.00000    12.3495     1.2223    -2.5000    53.3200    90.9521   620.2911     1.0576    3876612.750    0.00000   48.54255
     0.37354   6247.45996      0.00000    12.3395     1.2245    -2.5000    53.5842    91.2163   622.4225     1.0576    3907808.000    0.00000   48.49072
     0.37493   6265.99512      0.00000    12.3294     1.2267    -2.5000    53.8482    91.4803   624.5455     1.0576    3939096.250    0.00000   48.43900
     0.37632   6284.42090      0.00000    12.3192     1.2288    -2.5000    54.1119    91.7440   626.6599     1.0576    3970476.750    0.00000   48.38736
     0.37771   6302.73975      0.00000    12.3090     1.2310    -2.5000    54.3753    92.0074   628.7659     1.0576    4001949.500    0.00000   48.33581
     0.37910   6320.94824      0.00000    12.2988     1.2331    -2.5000    54.6385    92.2706   630.8635     1.0576    4033513.250    0.00000   48.28432
     0.38049   6339.05273      0.00000    12.2885     1.2352    -2.5000    54.9013    92.5334   632.9527     1.0576    4065167.750    0.00000   48.23296
     0.38188   6357.04492      0.00000    12.2781     1.2373    -2.5000    55.1639    92.7960   635.0332     1.0576    4096912.750    0.00000   48.18164
     0.38326   6374.92871      0.00000    12.2677     1.2394    -2.5000    55.4262    93.0583   637.1053     1.0576    4128747.250    0.00000   48.13039
     0.38465   6392.70605      0.00000    12.2573     1.2415    -2.5000    55.6882    93.3203   639.1689     1.0576    4160670.750    0.00000   48.07924
     0.38604   6410.37256      0.00000    12.2468     1.2436    -2.5000    55.9499    93.5820   641.2241     1.0576    4192683.000    0.00000   48.02813
     0.38743   6427.93164      0.00000    12.2363     1.2456    -2.5000    56.2114    93.8435   643.2705     1.0576    4224783.000    0.00000   47.97712
     0.38882   6445.38037      0.00000    12.2257     1.2476    -2.5000    56.4726    94.1047   645.3084     1.0576    4256970.500    0.00000   47.92617
     0.39021   6462.71777      0.00000    12.2151     1.2496    -2.5000    56.7335    94.3656   647.3379     1.0576    4289245.500    0.00000   47.87521
     0.39160   6479.94824      0.00000    12.2045     1.2516    -2.5000    56.9941    94.6262   649.3586     1.0576    4321606.500    0.00000   47.82438
     0.39299   6497.06787      0.00000    12.1938     1.2536    -2.5000    57.2545    94.8866   651.3708     1.0576    4354053.500    0.00000   47.77360
     0.39437   6514.07715      0.00000    12.1830     1.2556    -2.5000    57.5145    95.1466   653.3744     1.0576    4386585.500    0.00000   47.72285
     0.39576   6530.97803      0.00000    12.1723     1.2576    -2.5000    57.7744    95.4064   655.3694     1.0576    4419202.500    0.00000   47.67218
     0.39715   6547.76709      0.00000    12.1614     1.2595    -2.5000    58.0339    95.6660   657.3557     1.0576    4451903.500    0.00000   47.62154
     0.39854   6564.44727      0.00000    12.1505     1.2614    -2.5000    58.2931    95.9252   659.3334     1.0576    4484687.500    0.00000   47.57098
     0.39993   6581.01465      0.00000    12.1396     1.2633    -2.5000    58.5521    96.1842   661.3023     1.0576    4517555.000    0.00000   47.52043
     0.40132   6597.47168      0.00000    12.1286     1.2652    -2.5000    58.8108    96.4429   663.2626     1.0576    4550505.500    0.00000   47.46993
     0.40271   6613.81934      0.00000    12.1176     1.2671    -2.5000    59.0692    96.7013   665.2141     1.0576    4583538.000    0.00000   47.41949
     0.40410   6630.05615      0.00000    12.1066     1.2690    -2.5000    59.3274    96.9595   667.1570     1.0576    4616651.500    0.00000   47.36910
     0.40549   6646.17871      0.00000    12.0954     1.2708    -2.5000    59.5852    97.2173   669.0911     1.0576    4649846.500    0.00000   47.31871
     0.40688   6662.19336      0.00000    12.0843     1.2727    -2.5000    59.8428    97.4749   671.0165     1.0576    4683121.500    0.00000   47.26839
     0.40826   6678.09668      0.00000    12.0731     1.2745    -2.5000    60.1002    97.7323   672.9331     1.0576    4716476.500    0.00000   47.21812
