%eval_id interface cw             ch             ph             se             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
185      bat        1.913333333    1.366666667    0.3            2.694          1.12           360            3.984          1.366          720            1.216          2.746          0.649          0.649          
186      bat        1.98           1.366666667    0.3            2.694          1.11           360            3.978          1.366          720            1.21           2.737          0.649          0.649          
187      bat        2.046666667    1.366666667    0.3            2.694          1.11           360            3.978          1.366          360            0.777          1.204          0.646          0.86           
188      bat        2.113333333    1.366666667    0.3            2.694          1.11           360            3.972          1.366          360            0.768          1.195          0.643          0.856          
189      bat        2.18           1.366666667    0.3            2.694          1.1            360            3.965          1.366          360            0.762          1.189          0.64           0.853          
190      bat        1.78           1.4            0.3            2.694          1.11           360            3.978          1.399          720            1.21           2.737          0.649          0.649          
191      bat        1.846666667    1.4            0.3            2.694          1.11           360            3.978          1.399          360            0.777          1.204          0.646          0.86           
192      bat        1.913333333    1.4            0.3            2.694          1.11           360            3.972          1.399          360            0.768          1.195          0.643          0.856          
193      bat        1.98           1.4            0.3            2.694          1.1            360            3.965          1.399          360            0.762          1.189          0.64           0.853          
194      bat        2.046666667    1.4            0.3            2.694          1.1            360            3.962          1.399          360            0.753          1.18           0.637          0.85           
195      bat        2.113333333    1.4            0.3            2.694          1.09           360            3.959          1.399          360            0.747          1.173          0.634          0.847          
196      bat        2.18           1.4            0.3            2.694          1.09           360            3.953          1.399          360            0.741          1.167          0.631          0.844          
197      bat        1.78           1.2            0.3333333333   2.694          1.45           720            4.014          1.2            540            0.771          1.96           0.466          1.058          
198      bat        1.846666667    1.2            0.3333333333   2.694          1.45           720            4.008          1.2            540            0.765          1.948          0.463          1.055          
199      bat        1.913333333    1.2            0.3333333333   2.694          1.45           720            4.008          1.2            540            0.753          1.939          0.463          1.055          
200      bat        1.98           1.2            0.3333333333   2.694          1.18           360            3.972          1.2            288            0.57           0.994          0.567          0.85           
201      bat        2.046666667    1.2            0.3333333333   2.694          1.18           360            3.972          1.2            288            0.564          0.985          0.561          0.847          
202      bat        2.113333333    1.2            0.3333333333   2.694          1.16           360            4.045          1.2            360            0.829          1.271          0.698          0.698          
203      bat        2.18           1.2            0.3333333333   2.694          1.16           360            4.039          1.2            360            0.82           1.259          0.695          0.695          
204      bat        1.78           1.233333333    0.3333333333   2.694          1.18           360            3.972          1.233          288            0.57           0.994          0.567          0.85           
205      bat        1.846666667    1.233333333    0.3333333333   2.694          1.18           360            3.972          1.233          288            0.564          0.985          0.561          0.847          
206      bat        1.913333333    1.233333333    0.3333333333   2.694          1.16           360            4.045          1.233          360            0.829          1.271          0.698          0.698          
207      bat        1.98           1.233333333    0.3333333333   2.694          1.16           360            4.039          1.233          360            0.82           1.259          0.695          0.695          
208      bat        2.046666667    1.233333333    0.3333333333   2.694          1.15           360            4.033          1.233          360            0.814          1.253          0.692          0.692          
209      bat        2.113333333    1.233333333    0.3333333333   2.694          1.15           360            4.029          1.233          360            0.808          1.244          0.689          0.689          
